Date,全體等權,官方分類:公用,官方分類:地產,官方分類:工商,官方分類:金融,行業:公用,行業:原材料,行業:地產,行業:工業,行業:必需消費,行業:科技,行業:能源,行業:通訊/互聯網,行業:醫療,行業:金融,行業:非必需消費,風格:低波,風格:動量,風格:大市值,風格:高息,2800.HK
2015-02-17,1.355234,1.591476,1.559771,1.194448,1.400832,1.591476,0.462513,1.512061,1.529483,0.811811,0.454012,1.032502,2.387473,,1.400832,0.279124,1.539702,1.094983,1.148229,1.650464,1.304628
2015-02-18,1.359377,1.598298,1.560516,1.200387,1.401421,1.598298,0.462513,1.514490,1.529802,0.807876,0.454012,1.053087,2.389580,,1.401421,0.281284,1.539382,1.097534,1.156035,1.658325,1.302029
2015-02-23,1.357879,1.596555,1.562102,1.197412,1.401838,1.596555,0.462513,1.517193,1.541995,0.805322,0.454012,1.038225,2.403979,,1.401838,0.273922,1.544672,1.096657,1.149067,1.651985,1.304628
2015-02-24,1.353622,1.596074,1.552570,1.193416,1.399215,1.596074,0.462513,1.506975,1.544838,0.805646,0.454012,1.032500,2.408075,,1.399215,0.266484,1.538539,1.094674,1.146840,1.634062,1.299430
2015-02-25,1.352873,1.615487,1.563305,1.186137,1.400839,1.615487,0.462513,1.514456,1.543212,0.801274,0.454012,1.037715,2.398218,,1.400839,0.251908,1.544803,1.098939,1.151123,1.625213,1.299430
2015-02-26,1.361152,1.619802,1.572594,1.192256,1.414018,1.619802,0.462513,1.518976,1.550853,0.805311,0.454012,1.059000,2.407080,,1.414018,0.247216,1.549256,1.107575,1.167541,1.634695,1.309826
2015-02-27,1.356018,1.623996,1.556253,1.188327,1.410022,1.623996,0.462513,1.496142,1.551957,0.795390,0.454012,1.052594,2.410605,,1.410022,0.252799,1.544951,1.101033,1.163305,1.628674,1.304628
2015-03-02,1.355649,1.593015,1.561753,1.188051,1.415751,1.593015,0.462513,1.497109,1.556701,0.798818,0.454012,1.055576,2.386151,,1.415751,0.251801,1.535087,1.100604,1.161657,1.637701,1.304628
2015-03-03,1.346125,1.585309,1.562063,1.179349,1.399020,1.585309,0.462513,1.499128,1.550371,0.789829,0.454012,1.038650,2.342958,,1.399020,0.256510,1.532463,1.087269,1.145395,1.620967,1.296832
2015-03-04,1.330109,1.581434,1.538418,1.163766,1.384128,1.581434,0.462513,1.478562,1.535438,0.781269,0.454012,1.020436,2.309391,,1.384128,0.250679,1.519631,1.073743,1.129943,1.600257,1.281238
2015-03-05,1.316400,1.580023,1.523427,1.151458,1.365375,1.580023,0.462513,1.461014,1.520679,0.772044,0.454012,1.004375,2.336858,,1.365375,0.244612,1.512479,1.066567,1.116610,1.574766,1.270843
2015-03-06,1.310893,1.573972,1.519517,1.143576,1.365351,1.573972,0.462513,1.458448,1.505965,0.768680,0.454012,1.004069,2.299529,,1.365351,0.242178,1.505866,1.062414,1.113239,1.571441,1.273442
2015-03-09,1.305616,1.561409,1.509056,1.135768,1.371958,1.561409,0.462513,1.446466,1.495180,0.761730,0.454012,0.999632,2.304962,,1.371958,0.238378,1.495858,1.062417,1.112945,1.571531,1.270843
2015-03-10,1.294541,1.564935,1.499896,1.124217,1.357484,1.564935,0.462513,1.434442,1.500703,0.751134,0.454012,0.994758,2.258159,,1.357484,0.228290,1.497935,1.053766,1.108740,1.556167,1.260448
2015-03-11,1.285119,1.550104,1.498412,1.113740,1.348800,1.550104,0.462513,1.432821,1.493719,0.753314,0.454012,0.974622,2.249838,,1.348800,0.220336,1.490494,1.051196,1.096044,1.536381,1.250052
2015-03-12,1.285562,1.524808,1.491340,1.114164,1.361687,1.524808,0.462513,1.424372,1.496778,0.745026,0.454012,0.976019,2.255666,,1.361687,0.224440,1.479744,1.056252,1.099105,1.547719,1.255250
2015-03-13,1.287312,1.518940,1.488580,1.115665,1.368942,1.518940,0.462513,1.418855,1.498972,0.741104,0.454012,0.989217,2.268357,,1.368942,0.221517,1.478628,1.061478,1.111113,1.557815,1.255250
2015-03-16,1.290043,1.528099,1.494058,1.113224,1.380342,1.528099,0.462513,1.417512,1.495880,0.738603,0.454012,0.986683,2.306597,,1.380342,0.218791,1.479995,1.069193,1.117327,1.551883,1.263046
2015-03-17,1.290689,1.543043,1.489682,1.113178,1.380882,1.543043,0.462513,1.409988,1.513448,0.739195,0.454012,0.984248,2.294701,,1.380882,0.214792,1.485730,1.066980,1.119457,1.546935,1.263046
2015-03-18,1.301015,1.554781,1.492971,1.123689,1.393237,1.554781,0.462513,1.417222,1.520391,0.746789,0.454012,0.993059,2.320332,,1.393237,0.218086,1.492379,1.075289,1.126797,1.564981,1.273442
2015-03-19,1.316924,1.573001,1.506159,1.139790,1.407689,1.573001,0.462513,1.434377,1.524973,0.754863,0.454012,1.014258,2.353247,,1.407689,0.225347,1.505001,1.079226,1.141257,1.591645,1.289035
2015-03-20,1.316430,1.555211,1.499239,1.141063,1.412340,1.555211,0.462513,1.430569,1.531276,0.753869,0.454012,1.011916,2.316038,,1.412340,0.230863,1.502205,1.077122,1.143325,1.592778,1.286436
2015-03-23,1.318207,1.563205,1.528229,1.131944,1.422516,1.563205,0.462513,1.454133,1.521896,0.742955,0.454012,0.998673,2.330359,,1.422516,0.228029,1.503950,1.083668,1.139559,1.585587,1.291634
2015-03-24,1.315306,1.572574,1.545601,1.127800,1.407019,1.572574,0.462513,1.463295,1.524731,0.740293,0.454012,0.987949,2.331690,,1.407019,0.228244,1.515042,1.087727,1.131628,1.570261,1.286436
2015-03-25,1.322034,1.578675,1.565031,1.133160,1.409194,1.578675,0.462513,1.480695,1.531778,0.745742,0.454012,0.985611,2.339438,,1.409194,0.232524,1.533949,1.089495,1.130310,1.576702,1.296832
2015-03-26,1.320532,1.579915,1.561119,1.131800,1.408011,1.579915,0.462513,1.477320,1.529065,0.746118,0.454012,0.991207,2.313598,,1.408011,0.231299,1.537197,1.084869,1.133247,1.578668,1.294233
2015-03-27,1.324306,1.588745,1.589244,1.131142,1.406741,1.588745,0.462513,1.501811,1.531626,0.747095,0.454012,0.986950,2.308009,,1.406741,0.230426,1.541778,1.084868,1.132117,1.571166,1.291634
2015-03-30,1.347412,1.583996,1.615337,1.151417,1.441319,1.583996,0.462513,1.522514,1.560478,0.755898,0.454012,1.021975,2.332766,,1.441319,0.231622,1.545546,1.113972,1.158198,1.604738,1.312425
2015-03-31,1.347931,1.604747,1.600338,1.154021,1.438670,1.604747,0.462513,1.512832,1.558443,0.756043,0.454012,1.028976,2.365023,,1.438670,0.227944,1.552055,1.112198,1.163773,1.608622,1.315024
2015-04-01,1.362055,1.601302,1.619653,1.167285,1.455970,1.601302,0.462513,1.531446,1.576110,0.760623,0.454012,1.036476,2.414959,,1.455970,0.231996,1.551000,1.127675,1.169197,1.622029,1.322820
2015-04-02,1.374393,1.596528,1.629465,1.184098,1.462752,1.596528,0.462513,1.543222,1.592777,0.778058,0.454012,1.052101,2.464290,,1.462752,0.231463,1.554489,1.132885,1.173662,1.637399,1.333216
2015-04-08,1.427414,1.617933,1.667745,1.236674,1.529574,1.617933,0.462513,1.584355,1.645512,0.798510,0.454012,1.115801,2.586425,,1.529574,0.247633,1.575383,1.183142,1.210306,1.693601,1.382594
2015-04-09,1.468498,1.649012,1.742172,1.269525,1.570287,1.649012,0.462513,1.648143,1.681201,0.807480,0.454012,1.159846,2.643078,,1.570287,0.261857,1.595714,1.220681,1.230914,1.742959,1.418978
2015-04-10,1.482533,1.663166,1.761059,1.274328,1.602698,1.663166,0.462513,1.664505,1.690763,0.803486,0.454012,1.168894,2.641463,,1.602698,0.264802,1.616159,1.249307,1.256307,1.764879,1.437170
2015-04-13,1.503879,1.648439,1.768433,1.278882,1.684438,1.648439,0.462513,1.663390,1.707830,0.800230,0.454012,1.182321,2.700665,,1.684438,0.256087,1.625438,1.304399,1.295419,1.815683,1.478752
2015-04-14,1.482483,1.660218,1.737326,1.256932,1.660879,1.660218,0.462513,1.641408,1.703518,0.783497,0.454012,1.157980,2.622695,,1.660879,0.242751,1.628684,1.279114,1.280516,1.790589,1.455362
2015-04-15,1.481752,1.652381,1.733873,1.249052,1.683382,1.652381,0.462513,1.640315,1.696654,0.772437,0.454012,1.161931,2.592870,,1.683382,0.237316,1.624425,1.289405,1.301332,1.814231,1.457961
2015-04-16,1.489092,1.658118,1.734602,1.257038,1.692634,1.658118,0.462513,1.637493,1.681321,0.775397,0.454012,1.196398,2.598720,,1.692634,0.243273,1.622123,1.297433,1.314321,1.818224,1.463159
2015-04-17,1.488043,1.641389,1.744601,1.260515,1.678502,1.641389,0.462513,1.645342,1.692671,0.772600,0.454012,1.197997,2.605251,,1.678502,0.245196,1.621352,1.287047,1.301820,1.800659,1.460560
2015-04-20,1.457000,1.628758,1.706875,1.233398,1.638448,1.628758,0.462513,1.609360,1.651777,0.764112,0.454012,1.159431,2.595200,,1.638448,0.237340,1.597977,1.260059,1.272832,1.769967,1.429374
2015-04-21,1.502952,1.648117,1.732140,1.284660,1.686441,1.648117,0.462513,1.629178,1.677007,0.872638,0.454012,1.170499,2.724998,,1.686441,0.242874,1.609709,1.308886,1.299630,1.808460,1.470955
2015-04-22,1.517874,1.689456,1.760371,1.294314,1.695197,1.689456,0.462513,1.655385,1.710847,0.877705,0.454012,1.173453,2.732073,,1.695197,0.238726,1.610139,1.314040,1.304519,1.804052,1.473554
2015-04-23,1.515658,1.690750,1.751544,1.295150,1.688043,1.690750,0.462513,1.650770,1.714884,0.887024,0.454012,1.169853,2.722462,,1.688043,0.234944,1.614779,1.297890,1.300188,1.785751,1.465758
2015-04-24,1.524912,1.697823,1.767332,1.303484,1.695296,1.697823,0.462513,1.665863,1.720830,0.890538,0.454012,1.168949,2.752018,,1.695296,0.242308,1.633453,1.302596,1.307319,1.804655,1.478752
2015-04-27,1.545976,1.706557,1.799064,1.324594,1.711513,1.706557,0.462513,1.697731,1.736596,0.890764,0.454012,1.219964,2.791697,,1.711513,0.242589,1.650139,1.314116,1.326115,1.827402,1.502142
2015-04-28,1.545347,1.698169,1.794668,1.321305,1.722946,1.698169,0.462513,1.698416,1.745325,0.891251,0.454012,1.198069,2.797584,,1.722946,0.239082,1.649262,1.318053,1.326999,1.835024,1.502142
2015-04-29,1.546529,1.711019,1.821620,1.317002,1.718234,1.711019,0.462513,1.727238,1.740471,0.891631,0.454012,1.184362,2.796116,,1.718234,0.236005,1.658581,1.314244,1.319380,1.827949,1.498480
2015-04-30,1.539092,1.695001,1.863606,1.304556,1.698303,1.695001,0.462513,1.768009,1.731767,0.873506,0.454012,1.183753,2.698534,,1.698303,0.234613,1.650437,1.305846,1.306603,1.813436,1.482790
2015-05-04,1.554021,1.716941,1.879119,1.325442,1.692827,1.716941,0.462513,1.801806,1.745393,0.883217,0.454012,1.202336,2.712721,,1.692827,0.242090,1.670682,1.306973,1.313770,1.831418,1.485405
2015-05-05,1.531850,1.710641,1.844849,1.309517,1.658806,1.710641,0.462513,1.770909,1.706226,0.881601,0.454012,1.176853,2.700778,,1.658806,0.245573,1.656083,1.282959,1.286901,1.800569,1.464483
2015-05-06,1.520233,1.689820,1.820802,1.297133,1.660963,1.689820,0.462513,1.740798,1.692186,0.891054,0.454012,1.164602,2.651056,,1.660963,0.240503,1.650834,1.279825,1.282682,1.786791,1.459253
2015-05-07,1.498898,1.687248,1.789552,1.273270,1.647896,1.687248,0.462513,1.719937,1.654032,0.882534,0.454012,1.136649,2.584828,,1.647896,0.235939,1.646165,1.262706,1.271185,1.763090,1.438332
2015-05-08,1.513902,1.684208,1.810148,1.286869,1.667686,1.684208,0.462513,1.742225,1.689705,0.876290,0.454012,1.138675,2.623138,,1.667686,0.240164,1.658697,1.275434,1.279375,1.781823,1.454023
2015-05-11,1.520574,1.679482,1.828107,1.290185,1.679667,1.679482,0.462513,1.755435,1.691832,0.877344,0.454012,1.141775,2.662360,,1.679667,0.239370,1.655022,1.288811,1.285993,1.786176,1.461868
2015-05-12,1.508188,1.676960,1.810937,1.281027,1.659738,1.676960,0.462513,1.738622,1.680800,0.883709,0.454012,1.126669,2.616667,,1.659738,0.238051,1.645893,1.273376,1.272822,1.765728,1.446177
2015-05-13,1.494207,1.661469,1.778920,1.272543,1.644425,1.661469,0.462513,1.708096,1.667510,0.873344,0.454012,1.125372,2.610698,,1.644425,0.236369,1.635515,1.260892,1.266945,1.762272,1.438332
2015-05-14,1.491943,1.671447,1.784150,1.267114,1.641825,1.671447,0.462513,1.713640,1.664131,0.866305,0.454012,1.116555,2.628192,,1.641825,0.232379,1.644558,1.260415,1.264365,1.752369,1.440947
2015-05-15,1.517693,1.687655,1.819012,1.286174,1.679574,1.687655,0.462513,1.739366,1.697952,0.875219,0.454012,1.128096,2.685132,,1.679574,0.237899,1.667539,1.294663,1.281050,1.779226,1.467099
2015-05-18,1.505571,1.686052,1.795437,1.275411,1.668458,1.686052,0.462513,1.713780,1.692381,0.876442,0.454012,1.115326,2.632774,,1.668458,0.234965,1.655969,1.283365,1.272038,1.762846,1.454023
2015-05-19,1.513542,1.678247,1.810383,1.278841,1.688789,1.678247,0.462513,1.727920,1.700857,0.872201,0.454012,1.123194,2.639226,,1.688789,0.234155,1.663143,1.295380,1.283438,1.770453,1.461868
2015-05-20,1.512042,1.686104,1.802819,1.275059,1.693697,1.686104,0.462513,1.717570,1.701744,0.868427,0.454012,1.124853,2.611408,,1.693697,0.233159,1.661251,1.291610,1.286389,1.768545,1.456638
2015-05-21,1.509355,1.671495,1.804638,1.273895,1.688998,1.671495,0.462513,1.713992,1.717482,0.863487,0.454012,1.113351,2.570366,,1.688998,0.240147,1.661569,1.288638,1.282483,1.774934,1.454023
2015-05-22,1.537276,1.683212,1.838546,1.294385,1.735140,1.683212,0.462513,1.746162,1.730211,0.885238,0.454012,1.138284,2.609635,,1.735140,0.243123,1.690097,1.315056,1.316458,1.802861,1.480174
2015-05-26,1.548845,1.678015,1.855644,1.295586,1.775831,1.678015,0.462513,1.767439,1.725020,0.876863,0.454012,1.151195,2.628598,,1.775831,0.239278,1.693755,1.339255,1.333138,1.806974,1.498480
2015-05-27,1.543303,1.682251,1.839733,1.294978,1.760142,1.682251,0.462513,1.751744,1.724249,0.890271,0.454012,1.145120,2.618749,,1.760142,0.236919,1.685297,1.324810,1.326883,1.800480,1.485405
2015-05-28,1.507353,1.648556,1.803972,1.267069,1.706595,1.648556,0.462513,1.709596,1.699214,0.879719,0.454012,1.114958,2.557988,,1.706595,0.228940,1.658060,1.292247,1.289062,1.763846,1.490635
2015-05-29,1.499045,1.652240,1.785571,1.256223,1.707882,1.652240,0.462513,1.692918,1.696595,0.867316,0.454012,1.101916,2.526758,,1.707882,0.226721,1.661438,1.287856,1.284223,1.757511,1.454023
2015-06-01,1.510307,1.667065,1.810584,1.258981,1.730911,1.667065,0.462513,1.715947,1.706548,0.868945,0.454012,1.111862,2.547836,,1.730911,0.217516,1.670908,1.310355,1.300418,1.771196,1.464483
2015-06-02,1.504104,1.660599,1.801727,1.258301,1.712172,1.660599,0.462513,1.707203,1.699825,0.866249,0.454012,1.123604,2.552279,,1.712172,0.214970,1.660607,1.296886,1.296026,1.767327,1.456638
2015-06-03,1.504155,1.661708,1.788128,1.262133,1.709786,1.661708,0.462513,1.707686,1.685994,0.868045,0.454012,1.133669,2.572047,,1.709786,0.214168,1.665221,1.292667,1.300378,1.776964,1.464483
2015-06-04,1.502549,1.660139,1.776818,1.257551,1.722365,1.660139,0.462513,1.702338,1.663919,0.866054,0.454012,1.118886,2.560465,,1.722365,0.222783,1.657927,1.303446,1.306695,1.793237,1.461868
2015-06-05,1.490474,1.651902,1.765123,1.248173,1.703010,1.651902,0.462513,1.690988,1.661204,0.858927,0.454012,1.098166,2.540845,,1.703010,0.223130,1.654627,1.285468,1.290571,1.773703,1.443562
2015-06-08,1.487430,1.626015,1.752724,1.240323,1.727838,1.626015,0.462513,1.677211,1.640220,0.843654,0.454012,1.109694,2.546322,,1.727838,0.220702,1.628327,1.310988,1.311598,1.795587,1.448793
2015-06-09,1.472561,1.612282,1.732752,1.229506,1.706717,1.612282,0.462513,1.657339,1.613787,0.836675,0.454012,1.127233,2.498550,,1.706717,0.214778,1.618337,1.289484,1.303843,1.785377,1.433102
2015-06-10,1.454781,1.608890,1.700750,1.216875,1.680722,1.608890,0.462513,1.628737,1.603769,0.835873,0.454012,1.101972,2.468469,,1.680722,0.212439,1.602647,1.265770,1.278314,1.754374,1.414796
2015-06-11,1.466305,1.615918,1.710492,1.227248,1.696526,1.615918,0.462513,1.638140,1.629497,0.845655,0.454012,1.105398,2.495017,,1.696526,0.209735,1.614242,1.280793,1.286298,1.761393,1.430487
2015-06-12,1.488315,1.621474,1.751020,1.243389,1.726064,1.621474,0.462513,1.672049,1.644116,0.863550,0.454012,1.119046,2.533052,,1.726064,0.213372,1.629666,1.313165,1.307211,1.778432,1.448793
2015-06-15,1.470691,1.615726,1.738186,1.230887,1.689293,1.615726,0.462513,1.659926,1.637603,0.854823,0.454012,1.100424,2.493695,,1.689293,0.211608,1.614667,1.283842,1.283768,1.748152,1.422641
2015-06-16,1.454649,1.606043,1.724591,1.217067,1.665608,1.606043,0.462513,1.644071,1.627694,0.851453,0.454012,1.069938,2.469496,,1.665608,0.211653,1.609207,1.261636,1.260756,1.722214,1.409565
2015-06-17,1.467953,1.608357,1.735867,1.229925,1.683545,1.608357,0.462513,1.655022,1.642292,0.862505,0.454012,1.082910,2.484466,,1.683545,0.214975,1.616644,1.273665,1.271259,1.733438,1.417411
2015-06-18,1.467035,1.604746,1.739893,1.231337,1.674360,1.604746,0.462513,1.660870,1.642439,0.877967,0.454012,1.076925,2.440003,,1.674360,0.217362,1.624139,1.266362,1.269573,1.726505,1.417411
2015-06-19,1.465478,1.614490,1.734491,1.229906,1.670757,1.614490,0.462513,1.650841,1.642154,0.875389,0.454012,1.076973,2.439955,,1.670757,0.218861,1.636923,1.256682,1.268187,1.726965,1.422641
2015-06-22,1.480825,1.631327,1.742936,1.241802,1.696911,1.631327,0.462513,1.662155,1.658113,0.889271,0.454012,1.083308,2.480128,,1.696911,0.216868,1.646779,1.277155,1.281885,1.746406,1.440947
2015-06-23,1.501874,1.651473,1.766923,1.257966,1.726732,1.651473,0.462513,1.682021,1.674855,0.902579,0.454012,1.104508,2.529660,,1.726732,0.216738,1.660939,1.303910,1.308620,1.771519,1.454023
2015-06-24,1.504057,1.645723,1.776414,1.260435,1.726277,1.645723,0.462513,1.689434,1.663577,0.900405,0.454012,1.122245,2.556951,,1.726277,0.215613,1.645928,1.310750,1.311231,1.776282,1.459253
2015-06-25,1.496306,1.647190,1.771056,1.252788,1.714391,1.647190,0.462513,1.687378,1.654398,0.898830,0.454012,1.108591,2.540551,,1.714391,0.213549,1.640002,1.300381,1.299827,1.765767,1.451408
2015-06-26,1.465922,1.618327,1.734850,1.225995,1.681700,1.618327,0.462513,1.653036,1.627095,0.880635,0.454012,1.077243,2.475626,,1.681700,0.209679,1.619416,1.274091,1.274121,1.729690,1.425256
2015-06-29,1.435963,1.611803,1.696832,1.200851,1.639122,1.611803,0.462513,1.615161,1.602791,0.868198,0.454012,1.056208,2.425037,,1.639122,0.199058,1.595645,1.239822,1.245726,1.687518,1.391259
2015-06-30,1.453620,1.627604,1.726186,1.212009,1.665395,1.627604,0.462513,1.644364,1.620280,0.874118,0.454012,1.070363,2.453864,,1.665395,0.196523,1.609945,1.263959,1.275530,1.711040,1.404335
2015-07-02,1.456551,1.611839,1.729599,1.220315,1.660519,1.611839,0.462513,1.648136,1.624198,0.865711,0.446403,1.054169,2.466671,,1.660519,0.221420,1.608994,1.254682,1.265262,1.724013,1.406950
2015-07-03,1.440094,1.604979,1.705424,1.208760,1.635749,1.604979,0.462513,1.624150,1.602623,0.850153,0.433721,1.057898,2.445592,,1.635749,0.221228,1.600419,1.232071,1.248904,1.717966,1.393874
2015-07-06,1.398634,1.578908,1.662844,1.172835,1.578418,1.578908,0.462513,1.585332,1.558355,0.833085,0.406761,1.029156,2.326451,,1.578418,0.215872,1.575991,1.185012,1.205728,1.681459,1.352032
2015-07-07,1.383363,1.579537,1.643625,1.162244,1.549915,1.579537,0.462513,1.563194,1.552778,0.837853,0.398566,1.009482,2.289733,,1.549915,0.213324,1.576798,1.150085,1.180199,1.656632,1.336341
2015-07-08,1.303747,1.515792,1.544774,1.094763,1.456175,1.515792,0.462513,1.466313,1.475704,0.791223,0.384331,0.940769,2.123159,,1.456175,0.203455,1.511868,1.076339,1.110101,1.562633,1.260502
2015-07-09,1.356957,1.556269,1.617115,1.143648,1.504436,1.556269,0.462513,1.537344,1.526917,0.835633,0.414526,0.963610,2.251560,,1.504436,0.213606,1.544816,1.120524,1.140485,1.585493,1.307575
2015-07-10,1.384114,1.564941,1.647864,1.165658,1.546015,1.564941,0.462513,1.566050,1.566060,0.838039,0.420996,0.978928,2.330477,,1.546015,0.219780,1.561219,1.153242,1.170915,1.621925,1.333726
2015-07-13,1.404741,1.595152,1.675879,1.181857,1.566602,1.595152,0.462513,1.593907,1.577997,0.854820,0.425309,0.984327,2.354630,,1.566602,0.229337,1.582629,1.166070,1.181217,1.651061,1.352032
2015-07-14,1.401197,1.591197,1.667713,1.186129,1.547614,1.591197,0.462513,1.585436,1.590879,0.863013,0.411506,0.970690,2.349369,,1.547614,0.239261,1.582815,1.156430,1.167929,1.643159,1.344187
2015-07-15,1.392177,1.592732,1.660062,1.175661,1.537939,1.592732,0.462513,1.577040,1.571950,0.858319,0.403742,0.973190,2.334356,,1.537939,0.232108,1.576292,1.139580,1.166286,1.624501,1.341571
2015-07-16,1.397480,1.599389,1.684314,1.172788,1.546848,1.599389,0.462513,1.602795,1.578462,0.854111,0.399429,0.972532,2.322233,,1.546848,0.229450,1.582955,1.151301,1.171915,1.628228,1.346802
2015-07-17,1.412361,1.599134,1.701228,1.187933,1.563562,1.599134,0.462513,1.615913,1.599989,0.863963,0.413232,0.981582,2.360843,,1.563562,0.232602,1.598057,1.162566,1.185144,1.646583,1.362493
2015-07-20,1.407997,1.601997,1.697082,1.182839,1.558606,1.601997,0.462513,1.611694,1.601000,0.858707,0.406330,0.974508,2.363059,,1.558606,0.230931,1.598700,1.158202,1.182225,1.640360,1.359878
2015-07-21,1.412540,1.602383,1.699529,1.188430,1.563392,1.602383,0.462513,1.613653,1.610800,0.865027,0.399860,0.968063,2.446881,,1.563392,0.227672,1.598012,1.166886,1.186803,1.635902,1.367723
2015-07-22,1.398561,1.590704,1.686539,1.174590,1.548458,1.590704,0.462513,1.601346,1.591971,0.859135,0.389508,0.960383,2.419311,,1.548458,0.222117,1.590096,1.149164,1.174121,1.617922,1.354647
2015-07-23,1.407404,1.600752,1.691137,1.184793,1.556327,1.600752,0.462513,1.606353,1.597445,0.862349,0.396840,0.962781,2.408471,,1.556327,0.235925,1.592285,1.156410,1.180814,1.635194,1.359878
2015-07-24,1.397139,1.600217,1.683451,1.176104,1.537269,1.600217,0.462513,1.597929,1.587821,0.853304,0.395546,0.954440,2.380401,,1.537269,0.238033,1.585074,1.141346,1.170467,1.624797,1.344187
