ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
AES,AES CORP,2022-03-04,2022-03-07,2022-03-08,2022-06-08,0.0263,0.0197,0.0066,1001100,1,0001127602-22-008325
CZR,"Caesars Entertainment, Inc.",2022-03-08,2022-03-08,2022-03-09,2022-06-09,-0.3111,0.0100,-0.3211,713800,1,0001590895-22-000082
LIN,LINDE PLC,2022-03-08,2022-03-08,2022-03-09,2022-06-09,0.1492,0.0100,0.1392,1007325,1,0001062993-22-007055
EXPE,"Expedia Group, Inc.",2022-03-07,2022-03-09,2022-03-10,2022-06-10,-0.2964,-0.0358,-0.2606,1006740,1,0001225208-22-004415
TPR,"TAPESTRY, INC.",2022-03-11,2022-03-14,2022-03-15,2022-06-15,-0.0489,-0.0892,0.0403,197220,1,0001225208-22-004641
VTRS,Viatris Inc,2022-03-15,2022-03-15,2022-03-16,2022-06-16,0.0492,-0.0950,0.1442,496974,1,0000899243-22-011133
OXY,OCCIDENTAL PETROLEUM CORP /DE/,2022-03-28,2022-03-30,2022-03-31,2022-06-30,0.0229,-0.1482,0.1711,798102,1,0001567619-22-007721
ED,CONSOLIDATED EDISON INC,2022-03-31,2022-04-06,2022-04-07,2022-07-07,-0.0457,-0.1240,0.0782,12235,1,0001047862-22-000105
HAS,"HASBRO, INC.",2022-04-21,2022-04-22,2022-04-25,2022-07-25,-0.0695,-0.0697,0.0002,905014,1,0000046080-22-000064
SCHW,SCHWAB CHARLES CORP,2022-04-25,2022-04-25,2022-04-26,2022-07-26,-0.0881,-0.0699,-0.0182,2546114,1,0001225208-22-006081
WBD,"Warner Bros. Discovery, Inc.",2022-04-27,2022-04-27,2022-04-28,2022-07-28,-0.2114,-0.0374,-0.1740,1000398,1,0001437107-22-000142
HBAN,HUNTINGTON BANCSHARES INC /MD/,2022-04-26,2022-04-28,2022-04-29,2022-07-29,-0.0248,-0.0402,0.0154,198991,1,0001225208-22-006228
GE,GENERAL ELECTRIC CO,2022-05-02,2022-05-02,2022-05-03,2022-08-03,-0.0239,-0.0118,-0.0121,4844301,1,0001062993-22-011309
GM,General Motors Co,2022-04-28,2022-05-02,2022-05-03,2022-08-03,-0.0643,-0.0118,-0.0525,1357650,1,0001467858-22-000080
INTC,INTEL CORP,2022-05-02,2022-05-03,2022-05-04,2022-08-04,-0.1864,-0.0099,-0.1765,245190,1,0001127602-22-013137
ALGN,ALIGN TECHNOLOGY INC,2022-05-04,2022-05-05,2022-05-06,2022-08-08,0.0327,-0.0066,0.0393,1999816,1,0001209191-22-027428
SBUX,STARBUCKS CORP,2022-05-10,2022-05-12,2022-05-13,2022-08-15,0.2328,0.0860,0.1468,9992156,1,0001127602-22-014286
POOL,POOL CORP,2022-05-18,2022-05-19,2022-05-20,2022-08-22,-0.0482,0.0718,-0.1200,193545,1,0000945841-22-000085
DLR,"DIGITAL REALTY TRUST, INC.",2022-05-18,2022-05-20,2022-05-23,2022-08-23,-0.0407,0.0482,-0.0889,629750,1,0001415889-22-005373
ORLY,O REILLY AUTOMOTIVE INC,2022-05-20,2022-05-23,2022-05-24,2022-08-24,0.2211,0.0331,0.1880,501000,1,0001415889-22-005499
NTAP,"NetApp, Inc.",2022-06-03,2022-06-06,2022-06-07,2022-09-07,0.0077,-0.0526,0.0603,360200,1,0001209191-22-034567
FAST,FASTENAL CO,2022-06-15,2022-06-17,2022-06-21,2022-09-21,-0.0083,0.0589,-0.0672,49440,1,0001415889-22-006656
MCHP,MICROCHIP TECHNOLOGY INC,2022-06-17,2022-06-21,2022-06-22,2022-09-22,0.1138,0.0235,0.0903,458300,1,0000827054-22-000121
OKE,ONEOK INC /NEW/,2022-06-17,2022-06-21,2022-06-22,2022-09-22,0.1235,0.0235,0.1001,498472,1,0001209191-22-038339
SYY,SYSCO CORP,2022-06-21,2022-06-22,2022-06-23,2022-09-23,-0.0349,0.0093,-0.0442,80090,1,0000096021-22-000086
NEE,NEXTERA ENERGY INC,2022-07-01,2022-07-05,2022-07-06,2022-10-06,0.0292,0.0031,0.0261,1011162,1,0001062993-22-015861
ED,CONSOLIDATED EDISON INC,2022-06-30,2022-07-07,2022-07-08,2022-10-10,-0.1129,-0.0475,-0.0653,12393,1,0001047862-22-000172
MTCH,"Match Group, Inc.",2022-08-04,2022-08-05,2022-08-08,2022-11-08,-0.3480,-0.0422,-0.3057,1017280,1,0000891103-22-000080
WBD,"Warner Bros. Discovery, Inc.",2022-08-08,2022-08-09,2022-08-10,2022-11-10,-0.2380,-0.0498,-0.1882,499743,1,0001437107-22-000215
INTC,INTEL CORP,2022-08-24,2022-08-25,2022-08-26,2022-11-28,-0.1561,-0.0020,-0.1541,501128,1,0001127602-22-021601
PVH,PVH CORP. /DE/,2022-09-06,2022-09-07,2022-09-08,2022-12-08,0.3239,0.0214,0.3025,1000067,1,0000078239-22-000116
FAST,FASTENAL CO,2022-09-14,2022-09-16,2022-09-19,2022-12-19,0.0196,0.0290,-0.0094,239250,1,0001415889-22-009696
DLR,"DIGITAL REALTY TRUST, INC.",2022-09-15,2022-09-19,2022-09-20,2022-12-20,-0.0948,0.0118,-0.1065,566100,1,0001415889-22-009780
ADBE,ADOBE INC.,2022-09-22,2022-09-23,2022-09-26,2022-12-27,0.1817,0.0915,0.0902,936358,1,0000796343-22-000191
ED,CONSOLIDATED EDISON INC,2022-09-30,2022-10-06,2022-10-07,2023-01-09,0.1608,0.0996,0.0612,12548,1,0001047862-22-000227
FITB,FIFTH THIRD BANCORP,2022-10-21,2022-10-24,2022-10-25,2023-01-25,0.0311,0.1187,-0.0876,125199,1,0000035527-22-000233
ALLE,Allegion plc,2022-10-28,2022-10-31,2022-11-01,2023-02-01,0.0907,0.0953,-0.0046,1305673,1,0001127602-22-024515
INTC,INTEL CORP,2022-10-31,2022-11-02,2022-11-03,2023-02-03,0.0936,0.1442,-0.0505,248653,1,0001127602-22-024801
ALGN,ALIGN TECHNOLOGY INC,2022-11-02,2022-11-03,2022-11-04,2023-02-06,0.9064,0.1381,0.7683,1998948,1,0001209191-22-055541
BA,BOEING CO,2022-11-04,2022-11-08,2022-11-09,2023-02-09,0.2668,0.0947,0.1721,3972028,1,0001225208-22-011468
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2022-11-30,2022-11-30,2022-12-01,2023-03-01,-0.0296,-0.0105,-0.0191,151320,1,0000109380-22-000188
PSA,Public Storage,2022-12-12,2022-12-13,2022-12-14,2023-03-14,-0.0336,-0.0474,0.0138,744125,1,0001567619-22-021541
AKAM,AKAMAI TECHNOLOGIES INC,2022-12-12,2022-12-14,2022-12-15,2023-03-15,-0.1875,-0.0284,-0.1591,75162,1,0001086222-22-000272
VFC,V F CORP,2022-12-13,2022-12-15,2022-12-16,2023-03-16,-0.2150,-0.0211,-0.1939,285000,1,0001127602-22-027517
NRG,"NRG ENERGY, INC.",2022-12-15,2022-12-16,2022-12-19,2023-03-20,0.0418,-0.0138,0.0556,480450,1,0001225208-22-012867
KMX,CARMAX INC,2022-12-30,2023-01-03,2023-01-04,2023-04-04,0.0471,0.0383,0.0088,501256,1,0001170010-23-000002
ED,CONSOLIDATED EDISON INC,2022-12-30,2023-01-09,2023-01-10,2023-04-10,0.0166,-0.0034,0.0200,12721,1,0001047862-23-000007
AKAM,AKAMAI TECHNOLOGIES INC,2023-01-11,2023-01-13,2023-01-17,2023-04-17,-0.0711,-0.0173,-0.0538,75175,1,0001086222-23-000014
KDP,Keurig Dr Pepper Inc.,2023-01-18,2023-01-19,2023-01-20,2023-04-20,0.0377,0.0191,0.0186,350000,1,0001209191-23-004084
PNC,"PNC FINANCIAL SERVICES GROUP, INC.",2023-01-20,2023-01-24,2023-01-25,2023-04-25,-0.2115,-0.0125,-0.1990,1004639,1,0001209191-23-004519
SHW,SHERWIN WILLIAMS CO,2023-01-27,2023-01-30,2023-01-31,2023-05-01,0.0258,-0.0133,0.0391,500327,1,0001209191-23-005378
INTC,INTEL CORP,2023-01-31,2023-02-02,2023-02-03,2023-05-03,0.0470,-0.0638,0.1109,250470,1,0001127602-23-003112
NEE,NEXTERA ENERGY INC,2023-02-06,2023-02-06,2023-02-07,2023-05-08,0.0086,-0.0439,0.0525,200053,1,0001062993-23-002302
CTVA,"Corteva, Inc.",2023-02-06,2023-02-08,2023-02-09,2023-05-09,-0.0981,-0.0445,-0.0536,2425600,1,0001209191-23-007813
ALGN,ALIGN TECHNOLOGY INC,2023-02-08,2023-02-09,2023-02-10,2023-05-10,-0.0447,-0.0397,-0.0050,999912,1,0001209191-23-008205
CNC,CENTENE CORP,2023-02-09,2023-02-10,2023-02-13,2023-05-15,-0.0763,-0.0478,-0.0285,489156,1,0001071739-23-000039
PYPL,"PayPal Holdings, Inc.",2023-02-17,2023-02-17,2023-02-21,2023-05-22,-0.1731,-0.0395,-0.1336,1985371,1,0001633917-23-000040
AKAM,AKAMAI TECHNOLOGIES INC,2023-02-21,2023-02-21,2023-02-22,2023-05-22,0.1398,-0.0188,0.1585,25022,1,0001086222-23-000043
DVN,DEVON ENERGY CORP/DE,2023-02-17,2023-02-21,2023-02-22,2023-05-22,-0.0676,-0.0188,-0.0488,532800,1,0001127602-23-006049
FIS,"Fidelity National Information Services, Inc.",2023-02-21,2023-02-21,2023-02-22,2023-05-22,-0.1522,-0.0188,-0.1334,149430,1,0001136893-23-000024
NWL,NEWELL BRANDS INC.,2023-02-17,2023-02-22,2023-02-23,2023-05-23,-0.3804,-0.0150,-0.3654,999833,1,0000814453-23-000042
KDP,Keurig Dr Pepper Inc.,2023-02-27,2023-03-01,2023-03-02,2023-06-02,-0.0874,-0.0235,-0.0639,711800,1,0001209191-23-014262
DOC,"HEALTHPEAK PROPERTIES, INC.",2023-03-02,2023-03-02,2023-03-03,2023-06-05,-0.1316,-0.0099,-0.1218,385169,1,0001628280-23-006089
DPZ,DOMINOS PIZZA INC,2023-03-02,2023-03-03,2023-03-06,2023-06-06,-0.0371,-0.0265,-0.0106,1011838,1,0001209191-23-015805
DLTR,"DOLLAR TREE, INC.",2023-03-09,2023-03-10,2023-03-13,2023-06-13,-0.0463,0.0538,-0.1000,1008200,1,0001127602-23-009784
PNC,"PNC FINANCIAL SERVICES GROUP, INC.",2023-03-13,2023-03-14,2023-03-15,2023-06-15,0.0158,0.0572,-0.0413,129700,1,0001209191-23-018373
SCHW,SCHWAB CHARLES CORP,2023-03-14,2023-03-14,2023-03-15,2023-06-15,-0.0462,0.0572,-0.1033,2965500,1,0001062993-23-006879
CNC,CENTENE CORP,2023-03-17,2023-03-17,2023-03-20,2023-06-20,0.0389,0.0887,-0.0498,1878000,1,0001071739-23-000059
AKAM,AKAMAI TECHNOLOGIES INC,2023-03-23,2023-03-24,2023-03-27,2023-06-27,0.1576,0.0616,0.0960,50093,1,0001086222-23-000146
GPC,GENUINE PARTS CO,2023-03-24,2023-03-29,2023-03-30,2023-06-30,0.0189,0.0556,-0.0368,249728,1,0000899243-23-009986
ED,CONSOLIDATED EDISON INC,2023-03-31,2023-04-07,2023-04-10,2023-07-10,-0.0626,0.0489,-0.1114,13148,1,0001062993-23-008912
AKAM,AKAMAI TECHNOLOGIES INC,2023-04-24,2023-04-26,2023-04-27,2023-07-27,0.1926,0.1072,0.0854,75113,1,0001628280-23-013258
ENPH,"Enphase Energy, Inc.",2023-05-02,2023-05-02,2023-05-03,2023-08-03,-0.0874,0.0789,-0.1664,549024,1,0001463101-23-000088
INTC,INTEL CORP,2023-05-01,2023-05-03,2023-05-04,2023-08-04,0.1368,0.0803,0.0565,249348,1,0001127602-23-014303
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2023-05-03,2023-05-03,2023-05-04,2023-08-04,0.7405,0.0803,0.6601,483200,1,0000109380-23-000109
FMC,FMC CORP,2023-05-03,2023-05-04,2023-05-05,2023-08-07,-0.1870,0.0845,-0.2715,476099,1,0001127602-23-014397
CVS,CVS HEALTH Corp,2023-05-03,2023-05-05,2023-05-08,2023-08-08,0.0477,0.0751,-0.0274,976500,1,0001127602-23-014615
KDP,Keurig Dr Pepper Inc.,2023-05-03,2023-05-05,2023-05-08,2023-08-08,0.0223,0.0751,-0.0528,165511,1,0001209191-23-027554
NWL,NEWELL BRANDS INC.,2023-05-03,2023-05-05,2023-05-08,2023-08-08,0.0447,0.0751,-0.0304,999093,1,0000814453-23-000071
ALB,ALBEMARLE CORP,2023-05-05,2023-05-08,2023-05-09,2023-08-09,0.0499,0.0710,-0.0212,993571,1,0000915913-23-000119
TSN,"TYSON FOODS, INC.",2023-05-11,2023-05-12,2023-05-15,2023-08-15,0.1017,0.0774,0.0243,500422,1,0000100493-23-000076
AXON,"AXON ENTERPRISE, INC.",2023-05-17,2023-05-17,2023-05-18,2023-08-18,-0.0416,0.0422,-0.0838,50000,1,0001415889-23-008233
GM,General Motors Co,2023-05-19,2023-05-22,2023-05-23,2023-08-23,-0.0021,0.0326,-0.0347,1010600,1,0001467858-23-000077
LDOS,"Leidos Holdings, Inc.",2023-05-22,2023-05-22,2023-05-23,2023-08-23,0.1777,0.0326,0.1451,496503,1,0001628280-23-019271
AKAM,AKAMAI TECHNOLOGIES INC,2023-05-24,2023-05-26,2023-05-30,2023-08-30,0.1444,0.0715,0.0729,75148,1,0001086222-23-000206
WBD,"Warner Bros. Discovery, Inc.",2023-05-25,2023-05-30,2023-05-31,2023-08-31,0.1552,0.0768,0.0784,168300,1,0001437107-23-000113
MTCH,"Match Group, Inc.",2023-05-31,2023-06-01,2023-06-02,2023-09-05,0.2028,0.0782,0.1245,1082759,1,0000891103-23-000050
MTB,M&T BANK CORP,2023-06-01,2023-06-05,2023-06-06,2023-09-06,-0.0106,0.0459,-0.0565,1206090,1,0001209191-23-034666
DG,DOLLAR GENERAL CORP,2023-06-06,2023-06-07,2023-06-08,2023-09-08,-0.2085,0.0226,-0.2311,236790,1,0001062993-23-013094
CZR,"Caesars Entertainment, Inc.",2023-06-14,2023-06-14,2023-06-15,2023-09-15,0.0592,0.0178,0.0414,370725,1,0001590895-23-000082
NEE,NEXTERA ENERGY INC,2023-06-14,2023-06-15,2023-06-16,2023-09-18,-0.0731,-0.0025,-0.0706,1009987,1,0001062993-23-013644
OKE,ONEOK INC /NEW/,2023-06-29,2023-06-29,2023-06-30,2023-10-02,0.0342,-0.0381,0.0723,1500043,1,0001209191-23-040200
ED,CONSOLIDATED EDISON INC,2023-06-30,2023-07-06,2023-07-07,2023-10-09,-0.0476,-0.0486,0.0010,13316,1,0001062993-23-014644
ALLE,Allegion plc,2023-07-27,2023-07-28,2023-07-31,2023-10-31,-0.1337,-0.1225,-0.0112,2040850,1,0001127602-23-021542
INTC,INTEL CORP,2023-07-31,2023-08-02,2023-08-03,2023-11-03,0.1122,-0.0830,0.1952,116577,1,0001127602-23-021897
NDAQ,"NASDAQ, INC.",2023-07-31,2023-08-02,2023-08-03,2023-11-03,0.0163,-0.0830,0.0993,510000,1,0001209191-23-044193
ZBRA,ZEBRA TECHNOLOGIES CORP,2023-08-07,2023-08-07,2023-08-08,2023-11-08,-0.1641,-0.0728,-0.0913,249400,1,0000877212-23-000131
SEDG,"SOLAREDGE TECHNOLOGIES, INC.",2023-08-09,2023-08-11,2023-08-14,2023-11-14,-0.5705,-0.0648,-0.5057,157588,1,0001178913-23-002840
MKTX,MARKETAXESS HOLDINGS INC,2023-08-14,2023-08-15,2023-08-16,2023-11-16,-0.0266,-0.0194,-0.0072,1018060,1,0001209191-23-045833
NI,NISOURCE INC.,2023-08-23,2023-08-25,2023-08-28,2023-11-28,-0.0088,0.0027,-0.0116,1057600,1,0001127602-23-023230
PODD,INSULET CORP,2023-08-28,2023-08-29,2023-08-30,2023-11-30,-0.0487,-0.0122,-0.0364,1006826,1,0001127602-23-023341
CTVA,"Corteva, Inc.",2023-09-15,2023-09-18,2023-09-19,2023-12-19,-0.0885,0.0724,-0.1609,105940,1,0001209191-23-049814
SPG,SIMON PROPERTY GROUP INC /DE/,2023-09-29,2023-10-03,2023-10-04,2024-01-04,0.3680,0.1295,0.2384,39199,1,0001415889-23-013861
ED,CONSOLIDATED EDISON INC,2023-09-29,2023-10-05,2023-10-06,2024-01-08,0.1316,0.1286,0.0030,13492,1,0001062993-23-019071
TFC,TRUIST FINANCIAL CORP,2023-10-20,2023-10-24,2023-10-25,2024-01-25,0.3972,0.1446,0.2526,280500,1,0001664272-23-000453
NTRS,NORTHERN TRUST CORP,2023-10-23,2023-10-25,2023-10-26,2024-01-26,0.2992,0.1694,0.1299,1302000,1,0000073124-23-000192
SHW,SHERWIN WILLIAMS CO,2023-10-25,2023-10-25,2023-10-26,2024-01-26,0.2709,0.1694,0.1016,504890,1,0001209191-23-053537
MTB,M&T BANK CORP,2023-10-25,2023-10-27,2023-10-30,2024-01-30,0.2991,0.1934,0.1057,555240,1,0001209191-23-053790
ALGN,ALIGN TECHNOLOGY INC,2023-10-31,2023-11-01,2023-11-02,2024-02-02,0.4289,0.1690,0.2600,999972,1,0001209191-23-054034
INTC,INTEL CORP,2023-11-01,2023-11-02,2023-11-03,2024-02-05,0.1253,0.1427,-0.0174,249354,1,0001127602-23-026689
AES,AES CORP,2023-11-07,2023-11-08,2023-11-09,2024-02-09,0.0035,0.1368,-0.1334,819000,1,0001127602-23-026979
APD,"Air Products & Chemicals, Inc.",2023-11-08,2023-11-08,2023-11-09,2024-02-09,-0.1586,0.1368,-0.2954,2523400,1,0001225208-23-010102
ZBRA,ZEBRA TECHNOLOGIES CORP,2023-11-08,2023-11-09,2023-11-10,2024-02-12,0.2472,0.1491,0.0982,249895,1,0000877212-23-000160
CNP,CENTERPOINT ENERGY INC,2023-11-13,2023-11-13,2023-11-14,2024-02-14,0.0132,0.1253,-0.1121,1003440,1,0001130310-23-000152
EXR,Extra Space Storage Inc.,2023-11-13,2023-11-13,2023-11-14,2024-02-14,0.1531,0.1253,0.0278,496482,1,0001628280-23-038658
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",2023-11-14,2023-11-15,2023-11-16,2024-02-16,0.2989,0.1109,0.1879,1000641,1,0001127602-23-027415
CHRW,"C. H. ROBINSON WORLDWIDE, INC.",2023-11-14,2023-11-16,2023-11-17,2024-02-20,-0.1234,0.1093,-0.2327,149818,1,0001209191-23-055550
EMR,EMERSON ELECTRIC CO,2023-11-17,2023-11-20,2023-11-21,2024-02-21,0.1885,0.0956,0.0930,882000,1,0001062993-23-021168
ENPH,"Enphase Energy, Inc.",2023-11-16,2023-11-20,2023-11-21,2024-02-21,0.2478,0.0956,0.1522,100877,1,0001463101-23-000169
XRAY,DENTSPLY SIRONA Inc.,2023-11-20,2023-11-20,2023-11-21,2024-02-21,0.0954,0.0956,-0.0002,297000,1,0001127602-23-027984
BMY,BRISTOL MYERS SQUIBB CO,2023-11-28,2023-11-30,2023-12-01,2024-03-01,0.0431,0.1022,-0.0591,150049,1,0000014272-23-000189
UNP,UNION PACIFIC CORP,2023-11-21,2023-12-11,2023-12-12,2024-03-12,0.0756,0.0945,-0.0190,999000,1,0000100885-23-000239
FDX,FEDEX CORP,2023-12-28,2023-12-28,2023-12-29,2024-04-01,0.1244,0.0751,0.0493,252020,1,0001127602-23-030555
ED,CONSOLIDATED EDISON INC,2023-12-29,2024-01-08,2024-01-09,2024-04-09,-0.0214,0.0637,-0.0851,13682,1,0001062993-24-000622
INTC,INTEL CORP,2024-01-29,2024-01-30,2024-01-31,2024-04-30,-0.2687,0.0350,-0.3037,130080,1,0001127602-24-002653
CHTR,"CHARTER COMMUNICATIONS, INC. /MO/",2024-02-06,2024-02-07,2024-02-08,2024-05-08,-0.0704,0.0419,-0.1123,1491214,1,0001091667-24-000035
ZION,"ZIONS BANCORPORATION, NATIONAL ASSOCIATION /UT/",2024-02-06,2024-02-07,2024-02-08,2024-05-08,0.1120,0.0419,0.0701,140364,1,0000109380-24-000012
EG,"EVEREST GROUP, LTD.",2024-02-09,2024-02-12,2024-02-13,2024-05-13,0.0524,0.0414,0.0110,251798,1,0001457231-24-000002
ROK,"ROCKWELL AUTOMATION, INC",2024-02-12,2024-02-12,2024-02-13,2024-05-13,-0.0005,0.0414,-0.0419,992775,1,0001024478-24-000020
LNT,ALLIANT ENERGY CORP,2024-02-20,2024-02-20,2024-02-21,2024-05-21,0.0745,0.0571,0.0174,53416,1,0000352541-24-000023
ALLE,Allegion plc,2024-02-22,2024-02-26,2024-02-27,2024-05-28,-0.0671,0.0327,-0.0998,1324100,1,0001127602-24-006966
ILMN,"ILLUMINA, INC.",2024-02-22,2024-02-26,2024-02-27,2024-05-28,-0.2200,0.0327,-0.2527,991672,1,0001127602-24-006771
ENPH,"Enphase Energy, Inc.",2024-02-27,2024-02-28,2024-02-29,2024-05-29,0.0150,0.0196,-0.0046,482160,1,0001463101-24-000028
D,"DOMINION ENERGY, INC",2024-03-04,2024-03-04,2024-03-05,2024-06-05,0.1419,0.0046,0.1374,997854,1,0001225208-24-003427
DVN,DEVON ENERGY CORP/DE,2024-03-04,2024-03-04,2024-03-05,2024-06-05,0.0583,0.0046,0.0537,666300,1,0001127602-24-008256
FMC,FMC CORP,2024-03-04,2024-03-05,2024-03-06,2024-06-06,-0.0335,0.0157,-0.0491,127323,1,0001127602-24-008318
KDP,Keurig Dr Pepper Inc.,2024-03-05,2024-03-05,2024-03-06,2024-06-06,0.1958,0.0157,0.1801,4999991,1,0001418135-24-000008
DLTR,"DOLLAR TREE, INC.",2024-04-01,2024-04-02,2024-04-03,2024-07-03,-0.2063,-0.0146,-0.1917,244800,1,0001127602-24-011939
ED,CONSOLIDATED EDISON INC,2024-03-29,2024-04-04,2024-04-05,2024-07-05,-0.0012,-0.0038,0.0026,14148,1,0001062993-24-008061
MSCI,MSCI Inc.,2024-04-25,2024-04-26,2024-04-29,2024-07-29,0.1288,0.0503,0.0785,6056955,1,0001408198-24-000081
JBHT,HUNT J B TRANSPORT SERVICES INC,2024-04-26,2024-04-29,2024-04-30,2024-07-30,0.0569,0.0442,0.0127,998572,1,0001562180-24-003584
INTC,INTEL CORP,2024-04-29,2024-05-01,2024-05-02,2024-08-02,-0.2799,0.0614,-0.3413,125680,1,0001127602-24-013742
ENPH,"Enphase Energy, Inc.",2024-05-02,2024-05-02,2024-05-03,2024-08-05,-0.0960,0.0360,-0.1320,416980,1,0001463101-24-000075
SWKS,"SKYWORKS SOLUTIONS, INC.",2024-05-02,2024-05-02,2024-05-03,2024-08-05,0.0978,0.0360,0.0618,1002780,1,0000004127-24-000021
EW,Edwards Lifesciences Corp,2024-05-06,2024-05-07,2024-05-08,2024-08-08,-0.2822,-0.0042,-0.2780,49751,1,0001225208-24-005743
PPG,PPG INDUSTRIES INC,2024-05-08,2024-05-09,2024-05-10,2024-08-12,-0.1208,0.0098,-0.1306,274608,1,0000079879-24-000117
AKAM,AKAMAI TECHNOLOGIES INC,2024-05-14,2024-05-14,2024-05-15,2024-08-15,0.0592,0.0133,0.0458,2038960,1,0001086222-24-000168
GL,GLOBE LIFE INC.,2024-05-16,2024-05-20,2024-05-21,2024-08-21,0.1579,0.0266,0.1313,169640,1,0001062993-24-010776
SCHW,SCHWAB CHARLES CORP,2024-07-17,2024-07-19,2024-07-22,2024-10-22,0.1297,0.0787,0.0510,1656500,1,0001296479-24-000004
TFC,TRUIST FINANCIAL CORP,2024-07-23,2024-07-25,2024-07-26,2024-10-28,-0.0168,0.0725,-0.0893,2518908,1,0001664272-24-000313
GM,General Motors Co,2024-07-26,2024-07-29,2024-07-30,2024-10-30,0.1694,0.0573,0.1121,1102750,1,0001467858-24-000104
LKQ,LKQ CORP,2024-07-26,2024-07-29,2024-07-30,2024-10-30,-0.0701,0.0573,-0.1273,99775,1,0001214659-24-013073
ALLE,Allegion plc,2024-07-26,2024-07-30,2024-07-31,2024-10-31,-0.0182,0.0515,-0.0697,674938,1,0001127602-24-021168
LDOS,"Leidos Holdings, Inc.",2024-08-01,2024-08-05,2024-08-06,2024-11-06,0.3834,0.1058,0.2775,248308,1,0001628280-24-034821
MGM,MGM Resorts International,2024-08-05,2024-08-06,2024-08-07,2024-11-07,0.0245,0.1168,-0.0924,1986697,1,0001127602-24-021725
RCL,ROYAL CARIBBEAN CRUISES LTD,2024-08-02,2024-08-06,2024-08-07,2024-11-07,0.4693,0.1168,0.3525,749000,1,0000884887-24-000135
INTC,INTEL CORP,2024-08-05,2024-08-07,2024-08-08,2024-11-08,0.3613,0.1277,0.2336,251925,1,0001127602-24-021794
BEN,FRANKLIN RESOURCES INC,2024-08-23,2024-08-26,2024-08-27,2024-11-27,0.1074,0.0758,0.0316,395955,1,0001127602-24-022906
PODD,INSULET CORP,2024-08-29,2024-08-29,2024-08-30,2024-12-02,0.2865,0.0785,0.2080,20600,1,0001127602-24-023146
LULU,lululemon athletica inc.,2024-09-03,2024-09-05,2024-09-06,2024-12-06,0.4382,0.0793,0.3589,1040000,1,0001062993-24-016224
APTV,Aptiv PLC,2024-09-10,2024-09-12,2024-09-13,2024-12-13,-0.1499,0.0580,-0.2080,1948563,1,0000950170-24-105904
CSGP,"COSTAR GROUP, INC.",2024-10-25,2024-10-28,2024-10-29,2025-01-29,0.0141,0.0135,0.0006,1099966,1,0001057352-24-000127
INTC,INTEL CORP,2024-11-04,2024-11-06,2024-11-07,2025-02-07,-0.2391,-0.0050,-0.2341,251210,1,0001127602-24-026581
CNC,CENTENE CORP,2024-11-08,2024-11-08,2024-11-11,2025-02-11,-0.0409,-0.0135,-0.0273,250314,1,0001071739-24-000203
ROK,"ROCKWELL AUTOMATION, INC",2024-11-11,2024-11-12,2024-11-13,2025-02-13,0.0775,-0.0153,0.0928,2000903,1,0001024478-24-000109
ENPH,"Enphase Energy, Inc.",2024-11-14,2024-11-14,2024-11-15,2025-02-18,-0.0111,-0.0004,-0.0107,301900,1,0001463101-24-000146
EL,ESTEE LAUDER COMPANIES INC,2024-11-14,2024-11-15,2024-11-18,2025-02-18,0.0714,0.0075,0.0639,65000,1,0001001250-24-000233
TFC,TRUIST FINANCIAL CORP,2024-11-25,2024-11-27,2024-11-29,2025-02-28,-0.0300,-0.0425,0.0125,1659781,1,0001664272-24-000408
ALLE,Allegion plc,2024-12-03,2024-12-04,2024-12-05,2025-03-05,-0.1282,-0.0541,-0.0741,1055250,1,0001127602-24-028674
MSCI,MSCI Inc.,2024-12-05,2024-12-09,2024-12-10,2025-03-10,-0.0990,-0.0372,-0.0617,1777119,1,0001408198-24-000184
NSC,NORFOLK SOUTHERN CORP,2024-12-11,2024-12-12,2024-12-13,2025-03-13,-0.0628,-0.0586,-0.0042,49968,1,0001225208-24-010752
DOW,DOW INC.,2024-12-12,2024-12-16,2024-12-17,2025-03-17,-0.0646,-0.0419,-0.0227,1062114,1,0001751788-24-000176
FDX,FEDEX CORP,2025-01-07,2025-01-08,2025-01-10,2025-04-10,-0.2218,-0.0515,-0.1704,273980,1,0001127602-25-001036
EL,ESTEE LAUDER COMPANIES INC,2025-02-05,2025-02-07,2025-02-10,2025-05-12,-0.0172,-0.0327,0.0155,46053,1,0001001250-25-000015
MTCH,"Match Group, Inc.",2025-02-06,2025-02-10,2025-02-11,2025-05-12,-0.1768,-0.0360,-0.1408,2049460,1,0000891103-25-000021
AMCR,Amcor plc,2025-02-10,2025-02-12,2025-02-13,2025-05-13,-0.0714,-0.0024,-0.0690,1005000,1,0001415889-25-003720
BMY,BRISTOL MYERS SQUIBB CO,2025-02-20,2025-02-21,2025-02-24,2025-05-27,-0.1470,-0.0202,-0.1269,110100,1,0000014272-25-000043
CRL,"CHARLES RIVER LABORATORIES INTERNATIONAL, INC.",2025-02-20,2025-02-21,2025-02-24,2025-05-27,-0.1580,-0.0202,-0.1379,1002436,1,0001127602-25-006253
