ticker,issuer,trade_date,filing_date,entry_day,exit_day,ret_3m,ew_3m,excess_3m,value,n_insiders,accession
PFG,PRINCIPAL FINANCIAL GROUP INC,2008-11-21,2008-11-25,2008-11-26,2009-02-26,-0.1584,-0.0610,-0.0975,1186200,1,0001126328-08-000357
CME,CME GROUP INC.,2008-11-21,2008-12-02,2008-12-03,2009-03-03,0.0644,-0.1454,0.2099,999223,1,0001156375-08-000181
AKAM,AKAMAI TECHNOLOGIES INC,2008-12-02,2008-12-04,2008-12-05,2009-03-05,0.4671,-0.1300,0.5972,1140978,1,0001344702-08-000007
GS,GOLDMAN SACHS GROUP INC,2008-12-17,2008-12-19,2008-12-22,2009-03-23,0.2882,-0.1231,0.4113,3013094,1,0000769993-08-001135
BAC,BANK OF AMERICA CORP /DE/,2008-11-04,2009-01-21,2009-01-22,2009-04-22,0.3270,0.1006,0.2264,3188041,1,0001225208-09-001675
JPM,J P MORGAN CHASE & CO,2009-01-16,2009-01-21,2009-01-22,2009-04-22,0.4175,0.1006,0.3169,11465000,1,0001225208-09-001690
GS,GOLDMAN SACHS GROUP INC,2009-01-22,2009-01-26,2009-01-27,2009-04-27,0.5891,0.1531,0.4360,1019243,1,0000769993-09-000094
AXP,AMERICAN EXPRESS CO,2009-01-28,2009-01-29,2009-01-30,2009-04-30,0.5386,0.1379,0.4007,888000,1,0001127602-09-001919
JCI,JOHNSON CONTROLS INC,2009-02-04,2009-02-04,2009-02-05,2009-05-05,0.1438,0.2304,-0.0866,600000,1,0001449275-09-000006
CINF,CINCINNATI FINANCIAL CORP,2009-02-06,2009-02-10,2009-02-11,2009-05-11,0.0981,0.2710,-0.1729,971080,1,0001127602-09-002987
ZION,ZIONS BANCORPORATION /UT/,2009-02-10,2009-02-10,2009-02-11,2009-05-11,0.5532,0.2710,0.2822,1218000,1,0000109380-09-000025
AIV,APARTMENT INVESTMENT & MANAGEMENT CO,2009-02-12,2009-02-17,2009-02-18,2009-05-18,0.4363,0.2551,0.1812,922500,1,0001229388-09-000031
LIN,PRAXAIR INC,2009-02-23,2009-02-25,2009-02-26,2009-05-26,0.1848,0.3123,-0.1275,598340,1,0000884905-09-000007
GE,GENERAL ELECTRIC CO,2009-03-02,2009-03-02,2009-03-03,2009-06-03,0.7411,0.5626,0.1785,584750,1,0001231205-09-000031
HOG,HARLEY DAVIDSON INC,2009-02-26,2009-03-02,2009-03-03,2009-06-03,1.0218,0.5626,0.4592,513500,1,0001225208-09-005633
C,CITIGROUP INC,2009-03-02,2009-03-04,2009-03-05,2009-06-05,2.3273,0.5265,1.8008,7500000,1,0001181431-09-013610
HST,"HOST HOTELS & RESORTS, INC.",2009-03-03,2009-03-04,2009-03-05,2009-06-05,1.8424,0.5265,1.3159,509450,1,0001070750-09-000072
WFC,WELLS FARGO & CO/MN,2009-03-05,2009-03-05,2009-03-06,2009-06-08,1.8239,0.6088,1.2151,805000,1,0001193833-09-000060
MBI,MBIA INC,2009-03-05,2009-03-09,2009-03-10,2009-06-10,1.0665,0.6309,0.4355,6609870,1,0001209191-09-014975
D,DOMINION RESOURCES INC /VA/,2009-03-10,2009-03-12,2009-03-13,2009-06-15,0.1627,0.4220,-0.2593,975450,1,0001225208-09-007003
FCX,FREEPORT MCMORAN COPPER & GOLD INC,2009-03-11,2009-03-12,2009-03-13,2009-06-15,0.4989,0.4220,0.0770,21958560,1,0001246360-09-001190
TGT,TARGET CORP,2009-03-18,2009-03-20,2009-03-23,2009-06-23,0.2683,0.2812,-0.0129,4581000,1,0001225208-09-007439
HBAN,HUNTINGTON BANCSHARES INC/MD,2009-04-22,2009-04-23,2009-04-24,2009-07-24,0.0191,0.1819,-0.1628,1020000,1,0001225208-09-010574
VZ,VERIZON COMMUNICATIONS INC,2009-05-06,2009-05-07,2009-05-08,2009-08-10,0.0471,0.1659,-0.1187,510337,1,0001233402-09-000191
T,AT&T INC.,2009-05-20,2009-05-21,2009-05-22,2009-08-24,0.1351,0.2142,-0.0790,731700,1,0001225208-09-012915
GME,GameStop Corp.,2009-05-27,2009-05-27,2009-05-28,2009-08-28,0.0408,0.2107,-0.1699,562000,1,0000950138-09-000370
AFL,AFLAC INC,2009-05-07,2009-05-29,2009-06-01,2009-09-01,0.1236,0.1634,-0.0398,523480,1,0000004977-09-000040
EOG,EOG RESOURCES INC,2009-06-03,2009-06-04,2009-06-05,2009-09-08,-0.0248,0.1216,-0.1464,737072,1,0001127602-09-013263
CPB,CAMPBELL SOUP CO,2009-06-08,2009-06-09,2009-06-10,2009-09-10,0.1245,0.1474,-0.0229,500331,1,0001209191-09-031373
HBAN,HUNTINGTON BANCSHARES INC/MD,2009-06-09,2009-06-10,2009-06-11,2009-09-11,0.0000,0.1657,-0.1656,1999998,1,0001225208-09-013986
AKAM,AKAMAI TECHNOLOGIES INC,2009-07-31,2009-08-04,2009-08-05,2009-11-05,0.3111,0.0593,0.2518,502500,1,0001035440-09-000013
C,CITIGROUP INC,2009-08-05,2009-08-06,2009-08-07,2009-11-09,0.0402,0.0876,-0.0474,3410000,1,0001181431-09-038267
BAC,BANK OF AMERICA CORP /DE/,2009-08-12,2009-08-13,2009-08-14,2009-11-16,-0.0477,0.0876,-0.1353,1006347,1,0001225208-09-017250
BSX,BOSTON SCIENTIFIC CORP,2009-08-11,2009-08-13,2009-08-14,2009-11-16,-0.2580,0.0876,-0.3456,1106000,1,0001225208-09-017259
EMR,EMERSON ELECTRIC CO,2009-08-14,2009-08-17,2009-08-18,2009-11-18,0.2750,0.1482,0.1269,701800,1,0000950138-09-000530
BAC,BANK OF AMERICA CORP /DE/,2009-10-21,2009-10-23,2009-10-26,2010-01-26,-0.0749,0.0368,-0.1117,1040980,1,0001225208-09-020846
JPM,J P MORGAN CHASE & CO,2009-10-23,2009-10-23,2009-10-26,2010-01-26,-0.1346,0.0368,-0.1714,1110800,1,0001225208-09-020869
KO,COCA COLA CO,2009-10-26,2009-10-28,2009-10-29,2010-01-29,0.0244,0.0770,-0.0525,27555300,1,0001127602-09-021126
CCL,CARNIVAL CORP,2009-10-28,2009-10-29,2009-10-30,2010-02-01,0.1072,0.0378,0.0695,590800,1,0001127602-09-021216
VZ,VERIZON COMMUNICATIONS INC,2009-11-06,2009-11-09,2009-11-10,2010-02-10,-0.0310,0.0043,-0.0353,502860,1,0001233402-09-000405
EMR,EMERSON ELECTRIC CO,2009-11-09,2009-11-12,2009-11-13,2010-02-16,0.1339,0.0196,0.1143,2109360,1,0000950138-09-000733
CVS,CVS CAREMARK CORP,2009-11-11,2009-11-13,2009-11-16,2010-02-16,0.0883,0.0127,0.0756,509330,1,0001127602-09-022548
ZION,ZIONS BANCORPORATION /UT/,2009-11-30,2009-12-01,2009-12-02,2010-03-02,0.4250,0.0498,0.3753,1579062,1,0000109380-09-000144
CVS,CVS CAREMARK CORP,2010-01-04,2010-01-06,2010-01-07,2010-04-07,0.1019,0.0820,0.0200,1500029,1,0001127602-10-000959
BAC,BANK OF AMERICA CORP /DE/,2010-01-21,2010-01-22,2010-01-25,2010-04-26,0.2151,0.1615,0.0536,544780,1,0001225208-10-002129
NTRS,NORTHERN TRUST CORP,2010-01-27,2010-01-27,2010-01-28,2010-04-28,0.0380,0.1216,-0.0837,514400,1,0000895813-10-000022
FMC,FMC CORP,2010-02-08,2010-02-09,2010-02-10,2010-05-10,0.1986,0.0732,0.1254,993663,1,0001246360-10-000644
CSCO,CISCO SYSTEMS INC,2008-07-18,2010-02-10,2010-02-11,2010-05-11,0.1010,0.1301,-0.0291,501519,1,0001140361-10-005410
UPS,UNITED PARCEL SERVICE INC,2010-02-09,2010-02-10,2010-02-11,2010-05-11,0.1773,0.1301,0.0472,999952,1,0001225208-10-003829
CVS,CVS CAREMARK CORP,2010-02-17,2010-02-19,2010-02-22,2010-05-24,-0.0058,0.0124,-0.0182,5012700,1,0001127602-10-005613
FSLR,"FIRST SOLAR, INC.",2010-02-26,2010-02-26,2010-03-01,2010-06-01,0.0430,0.0246,0.0184,1046300,1,0001127602-10-006512
SPG,SIMON PROPERTY GROUP INC /DE/,2010-02-26,2010-03-02,2010-03-03,2010-06-03,0.1163,0.0131,0.1033,25798229,1,0001179110-10-004225
KO,COCA COLA CO,2010-03-01,2010-03-03,2010-03-04,2010-06-04,-0.0390,0.0178,-0.0568,8052636,1,0001127602-10-007141
BDX,BECTON DICKINSON & CO,2009-11-23,2010-03-05,2010-03-08,2010-06-08,-0.1173,-0.0575,-0.0598,1129850,1,0001246426-10-000040
AXP,AMERICAN EXPRESS CO,2010-03-12,2010-03-16,2010-03-17,2010-06-17,0.0414,-0.0067,0.0482,816400,1,0001127602-10-008829
NTRS,NORTHERN TRUST CORP,2010-04-22,2010-04-22,2010-04-23,2010-07-23,-0.1472,-0.0857,-0.0615,539800,1,0001124194-10-000004
KMB,KIMBERLY CLARK CORP,2010-04-23,2010-04-26,2010-04-27,2010-07-27,0.0667,-0.0674,0.1341,555660,1,0001225208-10-010919
CHRW,C H ROBINSON WORLDWIDE INC,2010-04-23,2010-04-27,2010-04-28,2010-07-28,0.0530,-0.0480,0.1010,1773968,1,0001181431-10-023022
FCX,FREEPORT MCMORAN COPPER & GOLD INC,2010-04-26,2010-04-27,2010-04-28,2010-07-28,-0.0948,-0.0480,-0.0468,970800,1,0001246360-10-001928
CVX,CHEVRON CORP,2010-05-06,2010-05-07,2010-05-10,2010-08-10,-0.0012,0.0303,-0.0315,902196,1,0001127602-10-013482
CMCSA,COMCAST CORP,2010-05-24,2010-05-25,2010-05-26,2010-08-26,-0.0161,-0.0060,-0.0101,506700,1,0001225208-10-013852
ZION,ZIONS BANCORPORATION /UT/,2010-06-10,2010-06-14,2010-06-15,2010-09-15,-0.1255,0.0348,-0.1603,3000000,1,0000109380-10-000302
MDT,MEDTRONIC INC,2010-06-25,2010-06-29,2010-06-30,2010-09-30,-0.0714,0.1161,-0.1875,1107900,1,0001246360-10-002523
LEN,LENNAR CORP /NEW/,2010-06-29,2010-06-30,2010-07-01,2010-10-01,0.1298,0.1251,0.0047,1287733,1,0001209191-10-036192
AKAM,AKAMAI TECHNOLOGIES INC,2010-08-04,2010-08-06,2010-08-09,2010-11-09,0.2985,0.1045,0.1940,969500,1,0001182913-10-000002
DVN,DEVON ENERGY CORP/DE,2010-08-18,2010-08-19,2010-08-20,2010-11-22,0.1683,0.1295,0.0388,632400,1,0001486483-10-000040
CME,CME GROUP INC.,2010-08-19,2010-08-20,2010-08-23,2010-11-23,0.1990,0.1308,0.0681,1225000,1,0001156375-10-000110
XOM,EXXON MOBIL CORP,2010-08-18,2010-08-20,2010-08-23,2010-11-23,0.1740,0.1308,0.0432,598600,1,0001127602-10-021749
NOV,NATIONAL OILWELL VARCO INC,2010-09-15,2010-09-15,2010-09-16,2010-12-16,0.5164,0.1160,0.4003,500856,1,0001337685-10-000042
JEF,JEFFERIES GROUP INC /DE/,2010-10-18,2010-10-20,2010-10-21,2011-01-21,0.2521,0.1099,0.1421,16203050,1,0001140361-10-041798
AXP,AMERICAN EXPRESS CO,2010-10-25,2010-10-26,2010-10-27,2011-01-27,0.1255,0.1162,0.0094,787600,1,0001127602-10-025997
KO,COCA COLA CO,2010-11-01,2010-11-02,2010-11-03,2011-02-03,0.0211,0.1162,-0.0952,7382400,1,0001127602-10-026513
NI,NISOURCE INC/DE,2010-11-05,2010-11-08,2010-11-09,2011-02-09,0.0788,0.1089,-0.0301,527400,1,0001127602-10-027240
C,CITIGROUP INC,2010-11-18,2010-11-22,2010-11-23,2011-02-23,0.1373,0.1239,0.0134,2329830,1,0001181431-10-057039
AMT,AMERICAN TOWER CORP /MA/,2010-11-23,2010-12-10,2010-12-13,2011-03-14,-0.0043,0.0725,-0.0768,508400,1,0001338678-10-000060
EIX,EDISON INTERNATIONAL,2010-12-21,2010-12-23,2010-12-27,2011-03-28,-0.0432,0.0642,-0.1073,1951500,1,0001127602-10-031496
MDT,MEDTRONIC INC,2010-12-22,2010-12-23,2010-12-27,2011-03-28,0.0464,0.0642,-0.0177,3706000,1,0001246360-10-004192
JPM,J P MORGAN CHASE & CO,2011-01-20,2011-01-24,2011-01-25,2011-04-25,0.0016,0.0636,-0.0620,4995353,1,0001225208-11-003663
GE,GENERAL ELECTRIC CO,2011-01-27,2011-01-31,2011-02-01,2011-05-02,0.0227,0.0796,-0.0569,504250,1,0001231205-11-000018
F,FORD MOTOR CO,1994-06-01,2011-02-10,2011-02-11,2011-05-11,-0.0592,0.0458,-0.1050,1419241,1,0001209191-11-008414
CVX,CHEVRON CORP,2011-02-15,2011-02-17,2011-02-18,2011-05-18,0.0440,0.0097,0.0344,964300,1,0001127602-11-006121
KO,COCA COLA CO,2011-02-28,2011-03-02,2011-03-03,2011-06-03,0.0147,0.0233,-0.0085,15143400,1,0001127602-11-008387
D,DOMINION RESOURCES INC /VA/,2011-03-21,2011-03-23,2011-03-24,2011-06-24,0.0762,0.0032,0.0730,650007,1,0001225208-11-010219
JEF,JEFFERIES GROUP INC /DE/,2011-04-08,2011-04-11,2011-04-12,2011-07-12,-0.0730,0.0044,-0.0774,124999996,1,0001140361-11-021624
JPM,J P MORGAN CHASE & CO,2011-04-20,2011-04-21,2011-04-25,2011-07-25,-0.0644,0.0006,-0.0650,2212500,1,0001225208-11-012127
CMCSA,COMCAST CORP,2011-05-09,2011-05-10,2011-05-11,2011-08-11,-0.2300,-0.1917,-0.0383,633250,1,0001225208-11-013665
NI,NISOURCE INC/DE,2011-05-11,2011-05-12,2011-05-13,2011-08-15,-0.0272,-0.1435,0.1163,506000,1,0001127602-11-016093
AKAM,AKAMAI TECHNOLOGIES INC,2011-05-19,2011-05-19,2011-05-20,2011-08-22,-0.3783,-0.1901,-0.1882,1633000,1,0001439709-11-000008
MDT,MEDTRONIC INC,2011-05-25,2011-05-26,2011-05-27,2011-08-29,-0.1409,-0.1336,-0.0073,1017500,1,0001246360-11-002651
EP,EL PASO CORP/DE,2011-05-27,2011-05-31,2011-06-01,2011-09-01,0.0000,-0.1078,0.1078,502560,1,0001127602-11-017800
CINF,CINCINNATI FINANCIAL CORP,2011-05-27,2011-06-01,2011-06-02,2011-09-02,-0.0890,-0.1001,0.0110,781300,1,0001127602-11-018000
BLK,BlackRock Inc.,2011-02-22,2011-06-06,2011-06-07,2011-09-07,-0.1743,-0.1127,-0.0616,1675685,1,0001140361-11-031448
JPM,J P MORGAN CHASE & CO,2011-07-22,2011-07-25,2011-07-26,2011-10-26,-0.1708,-0.0882,-0.0826,1054500,1,0001225208-11-018629
BSX,BOSTON SCIENTIFIC CORP,2011-08-02,2011-08-04,2011-08-05,2011-11-07,-0.1152,0.0609,-0.1761,682000,1,0001225208-11-019295
MS,MORGAN STANLEY,2011-08-04,2011-08-04,2011-08-05,2011-11-07,-0.1553,0.0609,-0.2162,2062000,1,0001209191-11-042424
APH,AMPHENOL CORP /DE/,2011-08-05,2011-08-08,2011-08-09,2011-11-09,0.1154,0.1659,-0.0505,4993643,1,0001127602-11-022909
RHI,HALF ROBERT INTERNATIONAL INC /DE/,2011-08-05,2011-08-08,2011-08-09,2011-11-09,0.1547,0.1659,-0.0112,610000,1,0001104659-11-044761
EMR,EMERSON ELECTRIC CO,2011-08-05,2011-08-09,2011-08-10,2011-11-10,0.1696,0.0629,0.1067,998920,1,0000950138-11-000447
GLW,CORNING INC /NY,2011-08-10,2011-08-10,2011-08-11,2011-11-11,0.1169,0.1210,-0.0041,876850,1,0001127602-11-023237
CTAS,CINTAS CORP,2011-08-09,2011-08-11,2011-08-12,2011-11-14,0.0143,0.0915,-0.0772,17846500,1,0001140361-11-041152
BNY,Bank of New York Mellon CORP,2011-08-10,2011-08-12,2011-08-15,2011-11-15,0.0112,0.0737,-0.0625,1019200,1,0001181431-11-045281
MRK,Merck & Co. Inc.,2011-08-15,2011-08-15,2011-08-16,2011-11-16,0.1116,0.0559,0.0557,1016838,1,0001225208-11-019890
IRM,IRON MOUNTAIN INC,2011-08-12,2011-08-16,2011-08-17,2011-11-17,-0.0646,0.0501,-0.1147,7999457,1,0001104659-11-047251
XOM,EXXON MOBIL CORP,2011-08-11,2011-08-16,2011-08-17,2011-11-17,0.0578,0.0501,0.0078,700000,1,0001127602-11-023710
OI,OWENS ILLINOIS INC /DE/,2011-09-09,2011-09-09,2011-09-12,2011-12-12,0.1986,0.0985,0.1000,2007072,1,0000812074-11-000058
PCG,PG&E CORP,2011-09-14,2011-09-15,2011-09-16,2011-12-16,-0.0357,0.0070,-0.0427,1493280,1,0001127602-11-025318
JEF,JEFFERIES GROUP INC /DE/,2011-09-22,2011-09-22,2011-09-23,2011-12-23,-0.0102,0.1358,-0.1459,25160000,1,0001140361-11-046678
NVDA,NVIDIA CORP,2011-10-03,2011-10-05,2011-10-06,2012-01-06,0.0946,0.1418,-0.0472,1191000,1,0001209191-11-050723
DRI,DARDEN RESTAURANTS INC,2011-09-30,2011-10-07,2011-10-10,2012-01-10,0.0028,0.1313,-0.1285,862800,1,0001225208-11-023139
BLK,BlackRock Inc.,2011-10-06,2011-10-24,2011-10-25,2012-01-25,0.1980,0.0663,0.1317,1627119,1,0000932440-11-001111
FLS,FLOWSERVE CORP,2011-11-01,2011-11-02,2011-11-03,2012-02-03,0.1921,0.0889,0.1033,639472,1,0001209191-11-053765
JEF,JEFFERIES GROUP INC /DE/,2011-11-03,2011-11-03,2011-11-04,2012-02-06,0.1630,0.0860,0.0769,11840000,1,0001140361-11-051615
KO,COCA COLA CO,2011-11-01,2011-11-03,2011-11-04,2012-02-06,0.0055,0.0860,-0.0806,6711000,1,0001127602-11-028513
SLM,SLM CORP,2011-11-02,2011-11-03,2011-11-04,2012-02-06,0.1145,0.0860,0.0285,1370000,1,0001127602-11-028613
AMP,AMERIPRISE FINANCIAL INC,2011-11-03,2011-11-07,2011-11-08,2012-02-08,0.1568,0.0867,0.0702,728240,1,0001179110-11-014896
SLB,SCHLUMBERGER LTD /NV/,2011-08-05,2011-11-07,2011-11-08,2012-02-08,0.0549,0.0867,-0.0318,750517,1,0001246360-11-003963
AAPL,APPLE INC,2011-11-29,2011-11-30,2011-12-01,2012-03-01,0.4330,0.1110,0.3219,1000980,1,0001181431-11-058035
BSX,BOSTON SCIENTIFIC CORP,2011-11-28,2011-11-30,2011-12-01,2012-03-01,0.0557,0.1110,-0.0553,540000,1,0001225208-11-025507
BLK,BlackRock Inc.,2012-02-02,2012-02-02,2012-02-03,2012-05-03,0.0243,0.0528,-0.0285,1102140,1,0001209191-12-007167
HAL,HALLIBURTON CO,2012-02-03,2012-02-06,2012-02-07,2012-05-07,-0.1303,0.0091,-0.1393,1105200,1,0000045012-12-000060
D,DOMINION RESOURCES INC /VA/,2012-02-10,2012-02-13,2012-02-14,2012-05-14,0.0507,-0.0057,0.0563,1245500,1,0001225208-12-003870
CVS,CVS CAREMARK CORP,2012-02-13,2012-02-15,2012-02-16,2012-05-16,0.0452,-0.0187,0.0639,1994736,1,0001127602-12-006134
ZION,ZIONS BANCORPORATION /UT/,2012-03-01,2012-03-05,2012-03-06,2012-06-06,-0.0169,-0.0661,0.0492,565180,1,0000109380-12-000124
GLW,CORNING INC /NY,2012-03-06,2012-03-07,2012-03-08,2012-06-08,-0.0216,-0.0347,0.0131,1912500,1,0001127602-12-010031
NFLX,NETFLIX INC,2012-04-25,2012-04-26,2012-04-27,2012-07-27,-0.3308,-0.0370,-0.2938,510300,1,0001543998-12-000016
AKAM,AKAMAI TECHNOLOGIES INC,2012-04-27,2012-04-30,2012-05-01,2012-08-01,0.0589,-0.0248,0.0837,3314000,1,0001035440-12-000014
CME,CME GROUP INC.,2012-04-27,2012-05-01,2012-05-02,2012-08-02,-0.0405,-0.0358,-0.0047,548380,1,0001156375-12-000039
KO,COCA COLA CO,2012-04-27,2012-05-01,2012-05-02,2012-08-02,0.0592,-0.0358,0.0950,20322720,1,0001127602-12-015140
GE,GENERAL ELECTRIC CO,2012-04-30,2012-05-02,2012-05-03,2012-08-03,0.0634,-0.0408,0.1043,584700,1,0001231205-12-000039
NBR,NABORS INDUSTRIES LTD,2012-05-01,2012-05-03,2012-05-04,2012-08-06,-0.1287,-0.0092,-0.1196,1005720,1,0001127602-12-015726
AES,AES CORP,2012-05-09,2012-05-09,2012-05-10,2012-08-10,-0.0409,0.0331,-0.0740,501671,1,0001127602-12-016380
DGX,QUEST DIAGNOSTICS INC,2012-05-08,2012-05-09,2012-05-10,2012-08-10,0.0348,0.0331,0.0017,1137800,1,0001127602-12-016344
BBY,BEST BUY CO INC,2012-05-23,2012-05-23,2012-05-24,2012-08-24,-0.0418,0.0676,-0.1094,1824000,1,0001225208-12-013080
BLK,BlackRock Inc.,2012-05-23,2012-05-24,2012-05-25,2012-08-27,0.0569,0.0721,-0.0152,8000000,1,0001209191-12-030207
HD,HOME DEPOT INC,2012-05-22,2012-05-24,2012-05-25,2012-08-27,0.1541,0.0721,0.0821,998840,1,0001209191-12-030289
HPQ,HEWLETT PACKARD CO,2012-05-25,2012-05-30,2012-05-31,2012-08-31,-0.2556,0.0683,-0.3238,295434066,1,0001179706-12-000068
MSFT,MICROSOFT CORP,2012-06-04,2012-06-05,2012-06-06,2012-09-06,0.0631,0.0969,-0.0338,502600,1,0001183681-12-000045
AKAM,AKAMAI TECHNOLOGIES INC,2012-06-05,2012-06-06,2012-06-07,2012-09-07,0.3145,0.0941,0.2204,4041738,1,0001266432-12-000044
BAC,BANK OF AMERICA CORP /DE/,2012-06-12,2012-06-13,2012-06-14,2012-09-14,0.2782,0.1257,0.1525,3553364,1,0001225208-12-014308
JPM,JPMORGAN CHASE & CO,2012-07-19,2012-07-20,2012-07-23,2012-10-23,0.2568,0.0713,0.1855,17107850,1,0001225208-12-016509
COF,CAPITAL ONE FINANCIAL CORP,2012-07-23,2012-07-25,2012-07-26,2012-10-26,0.0617,0.0812,-0.0195,2189949,1,0001181431-12-042018
T,AT&T INC.,2012-07-30,2012-07-31,2012-08-01,2012-11-01,-0.0724,0.0496,-0.1220,2058650,1,0001127602-12-023243
GEN,SYMANTEC CORP,2012-07-31,2012-08-02,2012-08-03,2012-11-05,0.1306,0.0680,0.0626,1406475,1,0001209191-12-039970
AMAT,APPLIED MATERIALS INC /DE,2012-08-30,2012-09-04,2012-09-05,2012-12-05,-0.0706,0.0309,-0.1014,576500,1,0001127602-12-025665
BLK,BlackRock Inc.,2012-10-18,2012-10-22,2012-10-23,2013-01-23,0.2786,0.0889,0.1898,57079210,1,0001209191-12-050196
FTI,FMC TECHNOLOGIES INC,2012-10-25,2012-10-29,2012-10-31,2013-01-31,0.1300,0.1138,0.0162,748500,1,0001225208-12-021956
KMI,"KINDER MORGAN, INC.",2012-10-25,2012-10-29,2012-10-31,2013-01-31,0.1004,0.1138,-0.0134,20853000,1,0001104659-12-072009
NEE,NEXTERA ENERGY INC,2012-10-26,2012-10-29,2012-10-31,2013-01-31,0.0439,0.1138,-0.0699,500268,1,0000753308-12-000120
UNH,UNITEDHEALTH GROUP INC,2012-11-02,2012-11-06,2012-11-07,2013-02-07,0.0399,0.1011,-0.0613,469999975,1,0001209191-12-051971
GLW,CORNING INC /NY,2012-11-16,2012-11-19,2012-11-20,2013-02-20,0.1608,0.1472,0.0136,1829200,1,0001127602-12-031423
AAPL,APPLE INC,2012-11-19,2012-11-20,2012-11-21,2013-02-21,-0.2050,0.1289,-0.3338,1002768,1,0001127602-12-031755
T,AT&T INC.,2012-11-19,2012-11-20,2012-11-21,2013-02-21,0.0647,0.1289,-0.0642,1354000,1,0001127602-12-031700
AXP,AMERICAN EXPRESS CO,2012-11-19,2012-11-21,2012-11-23,2013-02-25,0.1210,0.1281,-0.0071,3889132,1,0001127602-12-031910
C,CITIGROUP INC,2012-11-26,2012-11-28,2012-11-29,2013-02-28,0.1897,0.1137,0.0760,1001664,1,0001181431-12-060819
FTI,FMC TECHNOLOGIES INC,2012-12-04,2012-12-06,2012-12-07,2013-03-07,0.2210,0.1276,0.0934,1646800,1,0001225208-12-024765
ZION,ZIONS BANCORPORATION /UT/,2013-01-31,2013-02-04,2013-02-05,2013-05-06,0.0581,0.0948,-0.0367,5000000,1,0000109380-13-000065
YUM,YUM BRANDS INC,2013-02-06,2013-02-07,2013-02-08,2013-05-08,0.0839,0.0937,-0.0097,2168250,1,0001127602-13-004565
KMX,CARMAX INC,2013-02-07,2013-02-08,2013-02-11,2013-05-13,0.1720,0.0955,0.0765,1182900,1,0001140361-13-005437
AKAM,AKAMAI TECHNOLOGIES INC,2013-02-08,2013-02-11,2013-02-12,2013-05-13,0.3125,0.0956,0.2169,1765500,1,0001266432-13-000008
MUR,MURPHY OIL CORP /DE,2013-02-13,2013-02-14,2013-02-15,2013-05-15,0.0582,0.1005,-0.0424,4827450,1,0001127602-13-006207
AON,Aon plc,2013-02-15,2013-02-19,2013-02-20,2013-05-20,0.1439,0.1061,0.0378,1427500,1,0001179110-13-003059
FAST,FASTENAL CO,2013-02-19,2013-02-21,2013-02-22,2013-05-22,0.0091,0.1330,-0.1239,528700,1,0001179110-13-003232
MDLZ,"Mondelez International, Inc.",2013-02-22,2013-02-25,2013-02-26,2013-05-28,0.1873,0.1252,0.0622,1022200,1,0001181431-13-012104
AKAM,AKAMAI TECHNOLOGIES INC,2013-03-13,2013-03-14,2013-03-15,2013-06-17,0.2184,0.0489,0.1694,1042500,1,0001266432-13-000028
XOM,EXXON MOBIL CORP,2013-03-13,2013-03-15,2013-03-18,2013-06-18,0.0366,0.0599,-0.0232,978979,1,0001127602-13-010859
APA,APACHE CORP,2013-03-26,2013-03-27,2013-03-28,2013-06-28,0.1042,0.0457,0.0585,744800,1,0001357400-13-000032
BLK,BlackRock Inc.,2013-04-18,2013-04-22,2013-04-23,2013-07-23,0.1399,0.1037,0.0363,1243200,1,0001127602-13-014273
JPM,JPMORGAN CHASE & CO,2013-04-19,2013-04-23,2013-04-24,2013-07-24,0.1866,0.0880,0.0986,20525761,1,0001225208-13-010266
HBAN,HUNTINGTON BANCSHARES INC/MD,2013-05-01,2013-05-03,2013-05-06,2013-08-06,0.2041,0.0693,0.1348,676400,1,0001225208-13-011207
PBI,PITNEY BOWES INC /DE/,2013-05-07,2013-05-08,2013-05-09,2013-08-09,0.1365,0.0494,0.0872,1013760,1,0001182489-13-000456
MUR,MURPHY OIL CORP /DE,2013-05-09,2013-05-13,2013-05-14,2013-08-14,0.1183,0.0477,0.0706,1916000,1,0001127602-13-016598
APA,APACHE CORP,2013-05-20,2013-05-21,2013-05-22,2013-08-22,-0.0791,-0.0073,-0.0719,836900,1,0001357400-13-000085
FITB,FIFTH THIRD BANCORP,2013-05-22,2013-05-24,2013-05-28,2013-08-28,-0.0036,0.0011,-0.0047,733821,1,0000035527-13-000091
MO,"ALTRIA GROUP, INC.",2013-05-22,2013-05-24,2013-05-28,2013-08-28,-0.0814,0.0011,-0.0826,988968,1,0001182489-13-000521
CCL,CARNIVAL CORP,2013-05-24,2013-05-29,2013-05-30,2013-08-30,0.1001,0.0072,0.0929,1318000,1,0001127602-13-018574
FCX,FREEPORT MCMORAN COPPER & GOLD INC,2013-06-03,2013-06-05,2013-06-06,2013-09-06,0.0808,0.0457,0.0351,34287000,1,0001181431-13-033050
BXP,BOSTON PROPERTIES INC,2013-06-18,2013-06-19,2013-06-20,2013-09-20,0.0470,0.0776,-0.0306,1000122,1,0001246991-13-000136
KMI,"KINDER MORGAN, INC.",2013-06-24,2013-06-24,2013-06-25,2013-09-25,-0.0079,0.1033,-0.1112,17890000,1,0001104659-13-051134
WY,WEYERHAEUSER CO,2013-06-24,2013-06-25,2013-06-26,2013-09-26,0.0401,0.0880,-0.0479,1375000,1,0001225208-13-014843
